What might be tax deductible in this case?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
What might be tax deductible in this case?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	0
What is the importance of a lower rate?	A lower rate means a lower cost to you — and the interest you pay may be tax deductible as well.	1
What is the importance of a lower rate?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
What is the importance of a lower rate?	U.S. Bank and its representatives do not provide tax or legal advice.	0
What is the importance of a lower rate?	Our Home Equity Installment Loan has a fixed rate.	0
Why are interest rates for home equity loans lower than other forms of credit?	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	1
Why are interest rates for home equity loans lower than other forms of credit?	A Home Equity Line of Credit lets you access funds as you need them.	0
Why are interest rates for home equity loans lower than other forms of credit?	The length of time to process the application varies depending on your situation.	0
Why are interest rates for home equity loans lower than other forms of credit?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
Why are home equity lines' interest rates lower than other credit options?	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	1
Why are home equity lines' interest rates lower than other credit options?	You should consult your tax and/or legal advisor for advice and information concerning your particular situation.	0
Why are home equity lines' interest rates lower than other credit options?	Our Home Equity Installment Loan has a fixed rate.	0
Why are home equity lines' interest rates lower than other credit options?	Repayment options depend on the loan-to-value ratio.	0
Does a home equity loan carry a lower rate than a personal loan?	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	1
Does a home equity loan carry a lower rate than a personal loan?	U.S. Bank and its representatives do not provide tax or legal advice.	0
Does a home equity loan carry a lower rate than a personal loan?	This fee will be waived annually for borrowers with a Consumer Platinum Checking Package.	0
Does a home equity loan carry a lower rate than a personal loan?	Interest on home equity lines and loans may be tax deductible.	0
